Item ID,,Name,Number,Imported ID,Base Price,Created Date,Archived,Modifier,SKU,PLU
4E+17,9bfcb6ed-cb62-47df-9667-a1f5296a7973,Salmon,4E+17,,21,9/24/2019,No,No,,
4E+17,9bfffb94-8c58-40fb-8fd2-10d332af2327,RET Ravines Sparkling Riesling Argetsinger Vineyard 13,4E+17,,37,12/13/2018,No,No,,
4E+17,9c14e471-1fa2-4e04-96a1-87ddf0f0633a,BTL Silver Oak AV Cab 15,4E+17,,115,8/8/2019,No,No,,
4E+17,9c190321-d85a-4a34-9462-f47da320f7db,BTL Produttori Barbaresco Paje 11,4E+17,,105,12/14/2018,No,No,,
4E+17,9c2e1214-12aa-410e-857f-9f228e4ff24a,Casale Marchese 'Quattro' WC,4E+17,,29.62,6/13/2023,No,No,,
4E+17,9c3ab742-f257-4fb8-a9f6-ee5337deabb7,BTL Tiare Sauvignon 2014,4E+17,,45,12/13/2018,No,No,,
4E+17,9c3d568c-11a1-490c-b3bb-e4c61578d5ea,Half Dom. De Piaugier,4E+17,,7,10/6/2022,No,No,,
4E+17,9c3f912a-d0ee-4719-bed8-c2ba2cca554d,BTL Claude Jobard Rully,4E+17,,66,3/13/2024,No,No,,
4E+17,9c5ff703-0321-4fc4-a99e-0da8e5cfc73d,BTL Jorgensen Cabernet Franc 17,4E+17,,43,7/27/2020,No,No,,
4E+17,9c65ecfe-309e-4d5d-b4b0-df117c53efdb,TST Armilla Brunello,4E+17,,0,2/2/2024,No,No,,
4E+17,9c667bfe-6306-430d-9b50-3032facb5f4d,HLF Lateral Red Blend 18,4E+17,,11,1/12/2024,No,No,,
4E+17,9c7368d8-24a8-44c4-b11a-c5f064b3b0b1,Eventware Rentral,4E+17,,905,5/15/2019,No,No,,
4E+17,9c77baa7-5bdb-48b4-ba2f-95476279bb4c,GLS Tornoi Juhfark 15,4E+17,,12,6/7/2019,No,No,,
4E+17,9c77e828-178f-4e0f-a936-324f66a037e7,RET Philippe Belle Les Pierelles Crozes Hermitage 16,4E+17,,0,10/7/2019,No,No,,
4E+17,9c7d4600-0e3e-4a01-8148-d3944d17c6fc,RET Forge Riesling 18,4E+17,,28,10/20/2020,No,No,,
4E+17,9c8c0e12-e344-498c-9d67-9e03bdd81a6f,RET Assuli Ruggiero Syrah 16,4E+17,,19,12/14/2018,No,No,,
4E+17,9c9a89ef-2917-4cec-8aa4-5d4ce2d6d120,BTL Palazzo Vecchio Dogana,4E+17,,64,10/6/2022,No,No,,
4E+17,9caba4f1-27d7-40f2-af09-11a57f2eec74,RET Chateau Puy Servain Merlot,4E+17,,12,7/14/2021,No,No,,
4E+17,9cb2fcce-6b4c-43ac-be35-84d69144ca1a,TST Lloyd Chardonnay,4E+17,,0,1/22/2024,No,No,,
4E+17,9cb78b1b-78ce-445c-814f-d414787af832,TST Limited Lot Merlot,4E+17,,6,11/18/2022,No,No,,
4E+17,9ccc2429-8239-464a-90ee-8abd96f27bfd,RET Tin Barn Pinot,4E+17,,36,10/29/2022,No,No,,
4E+17,9ccd34e7-69f3-465e-9509-0a0823defabd,BTL Casa Comerci Rosato,4E+17,,55,3/14/2024,No,No,,
4E+17,9ccf2b1d-6d94-493f-90e0-0829f629dc2c,RET Diatom Chardonnay 22,4E+17,,45,8/24/2023,No,No,,
4E+17,9cdb60be-a24a-41ab-a106-acc0910e5b05,RET Paul Janin Beaujolais,4E+17,,40,3/9/2024,No,No,,
4E+17,9cee1b23-ff17-4ba3-b68f-b5ed6fe4e3d1,RET Domaine la Barroche CdP 13,4E+17,,55,12/14/2018,No,No,,
4E+17,9cf8dcb4-6970-4d55-83d8-70acc539de2e,GLS Caven Tellino Rosso 16,4E+17,,16,2/8/2019,No,No,,
4E+17,9cfaaf9f-f86b-4610-8dae-9a7d1c421e46,GLS Cheseboro Albarino 20,4E+17,,14,3/28/2023,No,No,,
4E+17,9d106b19-e876-4428-9344-e55e81846c1c,wine,4E+17,,0,1/4/2019,No,No,,
4E+17,9d1091d3-16a7-4de9-821e-6b7296a16e4c,Fenocchio Basarin,4E+17,,100,2/16/2024,No,No,,
4E+17,9d1d9600-4ac7-45fc-9fca-4ad165ce6082,GLS El Gato Cabernet Sauvignon 17,4E+17,,14,6/10/2020,No,No,,
4E+17,9d20619c-e14d-4fcb-9519-011ad695d3d4,TST Limited Lot Chardonnay,4E+17,,0,11/19/2022,No,No,,
4E+17,9d577618-c298-4cdd-b0e9-1e17ab572061,RET Thierry Germain Roches Neuves,4E+17,,32,9/2/2019,No,No,,
4E+17,9d57bed8-ad91-473a-b3f5-c042ebf1c482,BTL Lieu Dit Melon 18,4E+17,,44,6/5/2020,No,No,,
4E+17,9d584168-8dfb-4ea9-b426-db81590ad337,RET Coquillette Carte d'Or NV,4E+17,,0,12/2/2019,No,No,,
4E+17,9d6203f6-f719-4340-81be-0297e38b86d4,BTL Collemattoni Rosso 16,4E+17,,64,12/14/2018,No,No,,
4E+17,9d69df83-6d0d-4bbd-b0e8-2535a93bfeeb,RET Sella e Mosca La Cala Vermentino 16,4E+17,,14,9/12/2019,No,No,,
4E+17,9d8553be-9ea6-49fa-82a3-724eb101966d,GLS Eric Chevalier Chardonnay,4E+17,,12,10/11/2023,No,No,,
4E+17,9d8bea4e-38d4-4f0f-bd82-a42cebb436de,BTL Granbazan Albarino 17,4E+17,,37,9/11/2019,No,No,,
4E+17,9d90cb69-0e54-4e1b-ac89-f3f8feefaacd,TST Von Holt Pinot Noir,4E+17,,0,11/23/2022,No,No,,
4E+17,9db35513-ea69-4a69-927e-b8dfd8e857e6,BTL Quintarelli Primofiore 16,4E+17,,99,12/23/2019,No,No,,
4E+17,9db58d84-1c1a-4f7d-80a5-b9322c16672e,GLS Beauregard Pinot,4E+17,,18,10/4/2022,No,No,,
4E+17,9dc71d96-08a7-4656-9c5a-2808a1fc3fcb,RET Brick & Mortar BdB Brut 15,4E+17,,0,3/2/2020,No,No,,
4E+17,9dce8078-020e-4cba-bf06-a911b1b61b42,Half L. Preston,4E+17,,8,1/12/2023,No,No,,
4E+17,9df0485b-b0e6-45d8-852d-e06c3ce10410,Heirloom Tomato LB,4E+17,,5,4/22/2021,No,No,,
4E+17,9df4bead-b28c-4713-9df4-f6001cc27136,RET Cappezano,4E+17,,11,9/23/2020,No,No,,
4E+17,9dff80f4-b4ac-4af1-86e6-a227f03964e8,RET Chateau La Conseillante 06,4E+17,,320,12/14/2018,No,No,,
4E+17,9e024e39-09de-401e-9192-b859c794a70c,RET Maison Roche de Bellene Bourgogne Rouge 17,4E+17,,23,6/26/2020,No,No,,
4E+17,9e0b5ec1-a421-43e9-8d7d-5662392f594c,RET Caves Caloz Heida Paen 15,4E+17,,62,12/13/2018,No,No,,
4E+17,9e134fd9-449a-426c-bf2a-1bb572c9ccf6,Joe's Honeycomb,4E+17,,7,7/17/2020,No,No,,
4E+17,9e52790c-0292-4105-8a0d-8328f22b92c8,RET Renato Fenocchio Starderi Barbaresco 15,4E+17,,0,11/4/2019,No,No,,
4E+17,9e58fd76-36b4-442e-aa2f-aa67d75e3727,Assiduous Volkmann Sale Price,4E+17,,31.5,7/27/2023,No,No,,
4E+17,9e5d4a70-408a-4648-97bb-948269d78d16,TST Collemattoni Rosato 18,4E+17,,6,5/17/2019,No,No,,
4E+17,9e61d0ce-e9dc-4b67-b24b-1258be627e47,RET Kinero Alice Grenache Blanc 18,4E+17,,0,12/2/2019,No,No,,
4E+17,9e696f3c-d074-4a7c-925e-c9766eac99c0,BTL Littorai Savoy Pinot Noir 16,4E+17,,125,12/14/2018,No,No,,
4E+17,9e724712-21a0-4a35-adf2-88dcc3473dc6,RET Armilla Rosso,4E+17,,36,3/10/2023,No,No,,
4E+17,9e7aab4a-e4cb-48a8-8bf4-e57f92e29c0c,HLF Due Terre Biancu 21,4E+17,,6,5/24/2023,No,No,,
4E+17,9e804f87-659c-4fa4-8299-945cb311ac7c,BTL Bergaglio Fornaci Gavi 17,4E+17,,44,12/20/2018,No,No,,
4E+17,9e8359b1-57b6-41b7-a31d-2bce758861c1,Arugula Mista LG,4E+17,,100,11/21/2020,No,No,,
4E+17,9e8aee2e-cd3c-4bf2-a757-485b2d71b403,RET Nik Weiss Riesling 17,4E+17,,15,9/11/2019,No,No,,
4E+17,9ebdf78d-46de-4165-aea8-a94d667ef08d,TST Laird Chardonnay,4E+17,,9,9/30/2022,No,No,,
4E+17,9ec1e919-b9b7-4d49-b87e-ce063340968d,RET J Winston Reserve Cabernet 17,4E+17,,45,5/12/2020,No,No,,
4E+17,9ed64ae9-a889-404b-8722-f517ead3de39,RET Chateau Argadens Rouge 14,4E+17,,19,12/14/2018,No,No,,
4E+17,9edf19f0-d79c-4fae-b709-db462a901b64,BTL Fonzone Aglianico Taurasini 14,4E+17,,68,2/28/2019,No,No,,
4E+17,9ee88549-9d84-45ea-a4b2-49e2db2d812e,"GLS Chateau Haut-La Pereyre, Cuvee Meste-Jean Red Blend 18",4E+17,,16,9/19/2023,No,No,,
4E+17,9ef4575b-9d13-42ba-9b09-2bb92e28f472,TST Mount Eden Rose,4E+17,,0,3/29/2023,No,No,,
4E+17,9f053fe1-d596-47ac-8586-00436454dc5f,BTL Kermit Lynch Côtes-du-Rhône 21,4E+17,,56,1/22/2024,No,No,,
4E+17,9f274720-5298-4081-904c-1d282629bc42,RET Poco a Poco Chard 17,4E+17,,20,6/28/2019,No,No,,
4E+17,9f29327f-17a0-4bc9-b80a-fda60d861f41,RET J & J Eger Eged Hegy Kekfrankos 16,4E+17,,0,3/2/2020,No,No,,
4E+17,9f2c2093-0553-4aa5-8085-deea94f7d5f1,RET Alfaro Trout Gulch 16,4E+17,,39,3/6/2019,No,No,,
4E+17,9f5962d1-345c-43cc-9269-4dd9687741bb,BTL GiaDomella Cab Sauv 13,4E+17,,68,9/19/2019,No,No,,
4E+17,9f75cd30-adf0-4bf0-bc7f-e2398a98e1b3,GLS Odonata,4E+17,,15,3/13/2024,No,No,,
4E+17,9f8e3ec5-1f7f-4296-93d6-71fc68e61019,TST Crazy Joe Red Blend,4E+17,,8,10/8/2021,No,No,,
4E+17,9f90a7d6-5dfa-4fc8-96c7-2304d54d96be,BTL Chateau Ducasse Blanc 19,4E+17,,38,12/13/2018,No,No,,
4E+17,9f98a06f-e782-4ce7-b98d-3f3f7e2816ae,RET Casa Silva Microterroir Carmenere 11,4E+17,,50,10/21/2020,No,No,,
4E+17,9fb45c22-c3c1-489a-bc2b-9c9ac188dfda,TST Trinquevedel,4E+17,,7,10/6/2022,No,No,,
4E+17,9fba6c68-e4eb-420d-91b7-ea0046bc42ac,GLS Uma Pinot Grigio 20,4E+17,,11,8/17/2021,No,No,,
4E+17,9fc8666e-e2b1-4beb-aec4-38b609864310,BTL Casalone Lambrusco,4E+17,,44,1/30/2021,No,No,,
4E+17,9fcf9181-883a-45b7-a8ef-b71f7fc34700,RET Lancaster Red 16,4E+17,,55,2/7/2020,No,No,,
4E+17,9fd90ed6-312d-4532-b008-35c0d256dfd3,BTL Westgate Merlot 19,4E+17,,50,2/11/2022,No,No,,
4E+17,9fe8fee3-72b6-47db-82b7-2f7298186d99,BTL Paris Valley Road Cabernet Sauvignon 16,4E+17,,0,12/14/2018,No,No,,
4E+17,9fff06c4-c6e4-4f15-9305-1e250a672138,BTL l'Arco Rubeo 15,4E+17,,120,12/14/2018,No,No,,
4E+17,a01862d2-c3e8-46f3-95a4-df2c8c7edb28,BTL Haarmeyer St Roy Pet Nat 16,4E+17,,60,12/13/2018,No,No,,
4E+17,a01a4f4b-e56b-4c2a-9f71-107d34b08e57,RET Lloyd Chardonnay,4E+17,,30,1/5/2024,No,No,,
4E+17,a0235d46-cdde-4aeb-810d-35a9c7b4a610,GLS Salvard Cheverny,4E+17,,16,1/17/2024,No,No,,
4E+17,a028391a-965a-4d46-91a0-d51356be7efb,WC Montefico Barbaresco,4E+17,,52,5/1/2023,No,No,,
4E+17,a02d7a10-2295-48cd-b4d8-45274ac0110e,RET Lanciola Chianti Classico 16,4E+17,,35,12/14/2018,No,No,,
4E+17,a02da169-a806-42b8-9061-1b377db8a4b0,BTL Pizzella la Posta Malbec 17,4E+17,,38,3/15/2019,No,No,,
4E+17,a044d9d3-343b-4ef0-b2b2-0c3af1db970b,NV Hattingly Valley Classic Reserve,4E+17,,0,5/6/2019,No,No,,
4E+17,a051c0fc-2aab-4476-932a-56a14e840e6a,TST Tenuta Castellaro Nero Ossidiana 13,4E+17,,10,1/3/2020,No,No,,
4E+17,a054ad01-375d-4873-b72a-bc1b742a8f86,GLS Laporte Sauv Blanc,4E+17,,16,12/23/2022,No,No,,
4E+17,a0562bbc-d76b-4daa-b944-9d30e30ae3ec,DD Negroamaro,4E+17,,25,9/24/2020,No,No,,
4E+17,a06bc1e7-8da3-48f7-9564-28d373883730,TST Gimonnet Belles Annees Brut NV,4E+17,,11,6/23/2021,No,No,,
4E+17,a079cdd2-c4ef-4c7a-94ac-aaee58334ec9,GLS Pizzella la Posta Malbec 17,4E+17,,12,3/15/2019,No,No,,
4E+17,a07c12c7-10cf-47d1-aede-fe2c690d0123,TST R8 Cabernet Sauvignon 20,4E+17,,0,12/14/2023,No,No,,
4E+17,a08b49f2-7934-4d80-bee7-8a69bf3e2f2d,TST Portalupi,4E+17,,6,10/4/2022,No,No,,
4E+17,a08d1b19-a3e5-4eb9-b0c1-e681050a357e,"TST Spreitzer ""101"" Riesling 19",4E+17,,7,4/28/2022,No,No,,
4E+17,a0a33fa0-9aef-4bf2-992b-fad941776253,BTL Domaine du Salvard Rose,4E+17,,56,5/24/2023,No,No,,
4E+17,a0a3b31f-a901-48ff-bb75-29fc789469af,RET Annesanti Il Bianco 20,4E+17,,25,11/7/2019,No,No,,
4E+17,a0af8aa9-c9ea-4273-b7f0-d11c764d8b58,WC Hill Family Estate Caly's Cuvee Estate Chardonnay 22,4E+17,,35,9/21/2023,No,No,,
4E+17,a0b17943-b02c-49f7-ad32-ccb068c11e35,RET Dom. De Piaugier,4E+17,,19,10/6/2022,No,No,,
4E+17,a0b43fe5-d467-4086-bf02-44af5efef4b7,BTL Domaine Bart Marsannay Salomon 17,4E+17,,84,10/17/2019,No,No,,
4E+17,a0c01736-9bbb-4a29-a1f7-a05cd0b4a773,RET Meo-Camuzet Pommard 17,4E+17,,105,12/17/2019,No,No,,
4E+17,a0e364e3-59cd-411d-86c4-55d9865cabed,TST Poggio Bataje,4E+17,,0,3/10/2023,No,No,,
4E+17,a0e56749-1be6-420d-9df0-0028e8310566,Half Altos las Hormigas,4E+17,,6.5,1/18/2024,No,No,,
4E+17,a0f32d1b-6b40-467d-8c9d-c38a2f8df4f7,BTL Saxon Brown Grenache,4E+17,,65,11/12/2021,No,No,,
4E+17,a0fdcdf7-f396-446f-b013-5d1288fe5aa9,Le Farnete Carmignano 15 RET,4E+17,,20,7/27/2020,No,No,,
4E+17,a10eaced-8eb2-42a6-ac7c-29b4101f4656,Weihenstephaner Dunkelweizen,4E+17,,9,1/3/2019,No,No,,
4E+17,a11c28de-8aee-4f16-aec7-e35a3e5018bd,RET Marea Albarino 16,4E+17,,16,4/17/2019,No,No,,
4E+17,a11ec132-b846-4047-9394-88897dfd6d27,RET Venosa Verbo Bianco 19,4E+17,,18,10/20/2020,No,No,,
4E+17,a12f86ba-b8e9-4446-b812-d866abb796a9,RET Graham beck Rose NV,4E+17,,22,10/29/2020,No,No,,
4E+17,a13435ed-95e4-47ef-badb-746f96929b33,TST Cotiere Pinot Noir,4E+17,,0,3/28/2023,No,No,,
4E+17,a13ff83a-4ef1-497e-af1e-05ffae3d1e2c,TST BelleBolle Sparkling Rose,4E+17,,0,11/19/2022,No,No,,
4E+17,a1464eaf-0cfd-433b-bafe-c7223c2a10bc,RET Bodegas Care Garnacha 17,4E+17,,0,1/6/2020,No,No,,
4E+17,a1551c54-878e-42d3-b5f2-d9976e336ecc,BTL Chartogne Taillet Cuvee St Anne Brut NV,4E+17,,74,12/13/2018,No,No,,
4E+17,a15eab4d-85de-49ed-a35b-38b377c5b072,BTL Agusti Torello Mata MAG 07,4E+17,,110,12/11/2018,No,No,,
4E+17,a1606e91-fba9-422c-ab5a-9203e86d680b,Tricolore,4E+17,,12,11/20/2018,No,No,,
4E+17,a1640348-f05d-4d60-ab52-931dddbd8289,BTL Saint Helena Sympa Estate Cab 13,4E+17,,165,12/14/2018,No,No,,
4E+17,a16a304b-5ad6-43bd-b562-12a7e71bb43e,Ricotta Salata Caprina,4E+17,,5,9/16/2023,No,No,,
4E+17,a1703735-0b95-4492-82d6-f86b9f6a61cb,BTL Szent Tamas Mad Furmint 15,4E+17,,35,12/13/2018,No,No,,
4E+17,a170be45-5e7d-46e0-b739-23d0810b42f8,RET Mancini Vermentino di Gallura 16,4E+17,,17,12/13/2018,No,No,,
4E+17,a17f878e-3f1d-4a32-ba7d-f9ad15589feb,BTL Soquel Vineyards ‘Trinity’ Red Blend 21,4E+17,,48,9/19/2023,No,No,,
4E+17,a18397a0-d861-493c-929c-0f7b6a55c622,BTL Lopez de Herredia MAG,4E+17,,135,12/14/2018,No,No,,
4E+17,a18d79aa-52fe-457e-a366-a600bb743746,BTL Chateau Ducasse 21,4E+17,,40,8/9/2022,No,No,,
4E+17,a196195b-ddbd-419f-be34-b14a8ad8379a,BTL Clos St Magdeleine Cassis Rose 15,4E+17,,60,12/13/2018,No,No,,
4E+17,a19ce4a0-31b2-4d56-841b-e514f0998089,RET Domaine Taille aux Loups Triple Zero brut,4E+17,,30,9/22/2020,No,No,,
4E+17,a1a06787-5915-4142-8ea9-33d6b355ea84,BTL Ferrando Carema Etichetta Bianco 13,4E+17,,150,12/14/2018,No,No,,
4E+17,a1a1c099-05dc-4664-a02d-41ff8c3b9863,RET Mount Eden Cab,4E+17,,110,2/1/2023,No,No,,
4E+17,a1ac3aa1-0014-43de-bcc2-a5329a987961,RET Alfred Gratien Rose,4E+17,,50,3/6/2019,No,No,,
4E+17,a1b250b7-d343-4a17-8fad-76fa7d3bc9cb,BTL Twomey Sauvignon Blanc 17,4E+17,,43,12/13/2018,No,No,,
4E+17,a1b29d64-d8da-40da-baed-2f4319bcb000,GLS Guigal CdR Rose 16,4E+17,,10,6/21/2019,No,No,,
4E+17,a1b571e5-f4bd-4b15-a295-5ca7e37cf85b,TST Big Basin Pinot,4E+17,,0,3/8/2024,No,No,,
4E+17,a1c084a6-c242-4b6a-b4b7-51d81d2deb7a,"BTL E16 ""Doctor's Vineyard"" Pinot Noir 18",4E+17,,85,4/28/2022,No,No,,
4E+17,a1ce9f00-383c-4b69-bd64-c1d89960fc7c,RET Faire la Fete NV,4E+17,,12,5/2/2019,No,No,,
4E+17,a1d81d28-0f4e-4a37-be48-1849bf3c3053,RET Prieler Johanneshole Blaufrankisch 13,4E+17,,18,12/14/2018,No,No,,
4E+17,a1d8827f-d26f-4a7e-9550-a168fc467439,BTL Monteci Pinot Grigio 20,4E+17,,36,8/12/2021,No,No,,
4E+17,a1de9d20-f206-4859-bb34-74e60a8fb6d9,TST Monticello Chardonnay,4E+17,,0,3/9/2024,No,No,,
4E+17,a1f37050-0f1b-49ea-98b6-9be00f8ba039,RET Quinta Regueiro Alvarinho 16,4E+17,,22,3/15/2019,No,No,,
4E+17,a1f66afd-0081-4f0e-bcf5-12bd1c110571,"RET Cellars 33 ""Rist Vineyard"" Chardonnay 18",4E+17,,34,6/28/2022,No,No,,
4E+17,a20c7d46-62bd-46e3-96ab-35e5f6f3c308,BTL Caves Caloz Heida Paen 15,4E+17,,87,12/13/2018,No,No,,
4E+17,a255ba36-1883-4218-ba7b-395dc73eb990,GLS Et Cetera Cab,4E+17,,14,8/17/2023,No,No,,
4E+17,a28158a8-aa70-4442-98db-5ba2de4ac4ee,RET Dautel Spatburgunder 15,4E+17,,45,6/5/2019,No,No,,
4E+17,a285526a-ee6d-44ef-8a7a-84ea2b96794f,GLS l'Arco Arcum Valpolicella Ripasso 15,4E+17,,15,10/1/2019,No,No,,
4E+17,a28e3d36-6bee-44a9-942a-45456fc7dd6a,Sprite,4E+17,,4,8/8/2023,No,No,,
4E+17,a2a016dd-1a95-4449-8ab6-abb6d11b6042,BTL Jacquin Mondeuse 15,4E+17,,40,2/8/2019,No,No,,
4E+17,a2aab00a-b894-435d-9669-f19de0ab417f,BTL Yves Jacques NV Champage,4E+17,,100,12/1/2023,No,No,,
4E+17,a2afe9e1-a651-42bc-a92f-e0a9c6b82f13,Parmiggiano Regiano- per lb.,4E+17,,16,1/3/2019,No,No,,
4E+17,a2b8c036-05b5-4d5d-9dd4-768cf9b4a7bd,RET Enrico Serafino Brut,4E+17,,0,9/9/2019,No,No,,
4E+17,a2ba11c2-509e-46ce-83f3-45222fbd252a,TST Casas del Toqui Cab,4E+17,,6,3/26/2021,No,No,,
4E+17,a2baff94-cc3d-4bf6-bb33-4b3950cbfb37,BTL The Withers In Hand Red 16,4E+17,,48,9/11/2019,No,No,,
4E+17,a2cd6be1-b29a-44ea-ad13-39ff2be2c328,BTL Cappellano Barolo Rupestris 13,4E+17,,200,12/14/2018,No,No,,
4E+17,a2cf5282-2a54-4fd6-a5ed-0ded4358e620,BTL Littorai SC Pinot,4E+17,,97,9/2/2019,No,No,,
4E+17,a2d3740d-7dc6-4a85-a4b1-2a03a47dd0c6,RET Companion Rose CAN,4E+17,,10,7/1/2020,No,No,,
4E+17,a2d4d660-52a7-404e-9511-b306d8919c09,Half Zorzettig Ribolla Gialla,4E+17,,7,3/8/2024,No,No,,
4E+17,a2e8ad9a-9940-48a1-9f9c-54c533928cdb,HH Mista,4E+17,,5,3/22/2021,No,No,,
4E+17,a2f847d2-9c08-4ec4-9d5e-1804232041cf,RET Librandi Ciro Bianco 17,4E+17,,15,10/20/2020,No,No,,
4E+17,a2fb2c41-c372-40cb-948c-ea1070983d73,BTL Hild Elbling 16,4E+17,,33,3/29/2019,No,No,,
4E+17,a2fdebe2-40a0-4afa-b51a-299185d9f69e,WC Adega de Penalva,4E+17,,20,1/18/2024,No,No,,
4E+17,a313a2cb-8197-47dd-afa4-10e91e003e10,RET Wither Hills Sauvignon Blanc 16,4E+17,,14,1/9/2019,No,No,,
4E+17,a32265e1-1922-466c-9ad3-18a8e20c6c1c,BTL Chateau Marie Plaisance Bergerac Blanc 20,4E+17,,48,6/15/2023,No,No,,
4E+17,a323451b-b7c1-4497-a810-374c15ca754a,BTL Recoltant Cabernet Sauvignon,4E+17,,60,1/25/2023,No,No,,
4E+17,a32c25e3-16fc-4bb3-879b-7782af03b699,BTL Kistler SC Pinot Noir 18,4E+17,,107,7/30/2020,No,No,,
4E+17,a330dabf-a37f-4ca1-970b-3d6cae18dd1d,TST Orsianna Cab 17,4E+17,,0,3/18/2023,No,No,,
4E+17,a346c280-bc84-4a4b-aee4-921b93d426de,TST Lorenzo Cabernet Sauvignon 15,4E+17,,11,12/20/2018,No,No,,
4E+17,a35c25e7-9de5-405f-be13-6a3bd9d22510,RET Aperture Cab,4E+17,,62,1/26/2021,No,No,,
4E+17,a35c6067-f640-47f4-b438-96d106468f1a,"BTL Tucker ""Teri's Blend"" Red 09",4E+17,,65,4/19/2022,No,No,,
4E+17,a36d5999-802a-4277-9cec-a6c4f4b90f49,RET Vineyard 29 Cab,4E+17,,66,10/4/2022,No,No,,
4E+17,a371e675-ec26-49ed-93c7-dcb145b82c57,BTL Ferrando Carema Etichetta Nera 13,4E+17,,175,12/14/2018,No,No,,
4E+17,a37a2d45-ae38-44ec-b1f7-1664ecf994b9,BTL Charles Heidsieck Brut Reserve NV,4E+17,,95,12/13/2018,No,No,,
4E+17,a37f73df-05f5-45c4-b715-3fe2e348afd3,BTL Diva Sonoma Pinot Noir 16,4E+17,,45,12/14/2018,No,No,,
4E+17,a389b17c-cd5e-4cb7-9292-5130b6a5b069,DD La Ca Nova Nebbiolo,4E+17,,37,12/8/2020,No,No,,
4E+17,a394b36c-f6c6-42d5-8e74-fac119e548c2,BTL Bargetto Pinot Noir 18,4E+17,,48,9/2/2019,No,No,,
4E+17,a396dfec-89e6-4e20-87b3-06bca188e28a,RET Couron Cotes de Rhone,4E+17,,25,12/23/2022,No,No,,
4E+17,a3aa8502-ecb0-47e2-9134-b6f73bb8ab32,BTL Domaine Eden Chardonnay 13,4E+17,,62,4/10/2021,No,No,,
4E+17,a3b70c19-ed7d-447b-a3ea-c9bd185e9824,Half Lanciola Colli Fiorentini,4E+17,,6.5,4/7/2022,No,No,,
4E+17,a3c3681b-8e3a-4c5e-abbf-2f323fbd04fb,TST Rebenhof Burgunder,4E+17,,0,3/28/2023,No,No,,
4E+17,a3d8d90c-1bd6-4cbe-abff-080756f9edfb,BTL Ferrari Brut,4E+17,,40,1/9/2019,No,No,,
4E+17,a3ea6dab-6356-4cb3-a142-3d1658239bee,Casale Marcheese 'Quattro',4E+17,,34,6/13/2023,No,No,,
4E+17,a418233e-e5f7-4583-aeeb-7e70a5d7c443,RET Domaine Ragot Givry Rouge,4E+17,,35,9/12/2019,No,No,,
4E+17,a41bac4a-ed57-4270-ab85-b5da4a86a0e2,"GLS Terenzuola ""Vigne Basse"" Vermentino 21",4E+17,,14,9/14/2022,No,No,,
4E+17,a4257fa0-7709-473e-b12e-8ce083300add,DD Ginger's Carrot Cake Bite,4E+17,,4.5,12/21/2023,No,No,,
4E+17,a4327db0-047c-40d8-9ed5-5ecd233e96e5,RET Littorai Les Larmes Pinot Noir 14,4E+17,,90,12/14/2018,No,No,,
4E+17,a43970a6-b08e-4c2b-a28b-9453e57c1c25,Gorgonzola Dolce Latte,4E+17,,5,1/3/2019,No,No,,
4E+17,a43ccbc5-3cbb-4f44-bfe7-9d1958618723,RET Mount Eden Cab 18,4E+17,,110,11/11/2023,No,No,,
4E+17,a43e82ef-d651-4596-893b-ae5b6b521504,BTL Collemattoni Brunello,4E+17,,140,10/6/2022,No,No,,
4E+17,a44186d7-d3f6-4ce4-b393-41ca9320291e,RET Laird Red Hen Chardonnay 13,4E+17,,30,12/13/2018,No,No,,
4E+17,a4526335-1822-427a-bc5c-166987491f05,HLF Tessier Pet Net Rose 22,4E+17,,9.5,9/19/2023,No,No,,
4E+17,a454ab5e-18e0-4f68-a2fd-e18864a41283,TST Fornaci Gavi,4E+17,,8,2/11/2022,No,No,,
4E+17,a456f5a1-ddbd-4e95-8477-a5ba6f2f4e20,Short rib tortelloni,4E+17,,22,3/27/2019,No,No,,
4E+17,a47ad56e-7da6-47cb-94a9-1b3aaac96c0f,RET Wrights Station Arena Pinot 16,4E+17,,39,4/12/2019,No,No,,
4E+17,a47be0cb-7133-4ce7-b915-0f2fec503525,BTL Domaine Gallety Blanc 15,4E+17,,38,3/27/2019,No,No,,
4E+17,a482b049-7741-446e-94fd-2fe5d17d29f2,RET Uvaggio Montagna Nera 15,4E+17,,22,2/7/2020,No,No,,
4E+17,a48e45d1-913a-45d7-9d08-fce7144cc226,BTL Roederer Cristal 06,4E+17,,240,12/13/2018,No,No,,
4E+17,a49eb2f2-1de8-44b4-a3c2-e2a61fe9875b,BTL Vina Robles Chardonnay 17,4E+17,,40,3/3/2019,No,No,,
4E+17,a4b49dfe-6adb-4cff-ba00-0c1be60dd967,GLS Ch. Bellegrave Pauillac,4E+17,,33,10/4/2022,No,No,,
4E+17,a4b9d293-6972-448e-bf98-d77b0ac50cec,BTL Fonzone Fiano di Avellino,4E+17,,62,8/2/2019,No,No,,
4E+17,a4c63424-8d0d-4623-bed4-044ba2e64d73,RET Ch Puy Servain Merlot 18,4E+17,,12,11/18/2019,No,No,,
4E+17,a4cab4c4-9c5b-4fbc-afb3-18a0c6d80ccb,BTL Tyler SBC Pinot Noir 18,4E+17,,70,3/27/2020,No,No,,
